max_fitness,seed,task,sampling,repertoire,coverage1,coverage2,coverage3
-9.849663,4,Jumper-v0,s1,g1,4.8828125,1.953125,2.734375
-10.5117655,4,Jumper-v0,s1,g2,1.6601562,4.8828125,2.6367188
-9.773457,4,Jumper-v0,s1,g3,1.2695312,1.953125,2.4414062
-2.0503526,4,Jumper-v0,s2,g1,4.0039062,3.3203125,2.5390625
-14.825174,4,Jumper-v0,s2,g2,0.09765625,4.8828125,2.4414062
-12.336152,4,Jumper-v0,s2,g3,0.390625,3.4179688,3.0273438
0.016461011,4,Jumper-v0,s3,g1,4.1992188,1.953125,2.8320312
-8.893062,4,Jumper-v0,s3,g2,0.48828125,4.8828125,3.3203125
-8.893062,4,Jumper-v0,s3,g3,0.390625,1.8554688,2.9296875
-17.978691,5,Jumper-v0,ga,all,,,
-10.130192,5,Jumper-v0,all,g1,4.8828125,3.8085938,3.6132812
-11.579345,5,Jumper-v0,all,g2,0.5859375,4.8828125,3.2226562
-11.579345,5,Jumper-v0,all,g3,0.68359375,2.9296875,2.734375
-12.907195,5,Jumper-v0,s1,g1,4.8828125,0.87890625,0.87890625
-12.52712,5,Jumper-v0,s1,g2,2.734375,4.8828125,2.734375
-12.615142,5,Jumper-v0,s1,g3,2.1484375,1.4648438,2.1484375
-2.8503814,5,Jumper-v0,s2,g1,4.1015625,3.90625,2.2460938
-10.511201,5,Jumper-v0,s2,g2,0.1953125,4.8828125,1.5625
-11.154316,5,Jumper-v0,s2,g3,0.29296875,3.90625,2.9296875
-0.011863227,5,Jumper-v0,s3,g1,4.0039062,2.9296875,3.4179688
-10.327631,5,Jumper-v0,s3,g2,0.1953125,4.8828125,2.9296875
-10.35056,5,Jumper-v0,s3,g3,0.1953125,2.6367188,2.6367188
-13.823915,6,Jumper-v0,ga,all,,,
-8.246057,6,Jumper-v0,all,g1,4.8828125,3.4179688,2.8320312
-9.168231,6,Jumper-v0,all,g2,0.29296875,4.8828125,3.2226562
-9.941868,6,Jumper-v0,all,g3,0.29296875,2.2460938,3.2226562
-14.785584,6,Jumper-v0,s1,g1,4.8828125,1.2695312,1.8554688
-8.533953,6,Jumper-v0,s1,g2,2.8320312,4.8828125,2.34375
-14.666947,6,Jumper-v0,s1,g3,3.125,1.3671875,1.953125
-0.08244323,6,Jumper-v0,s2,g1,4.1992188,3.7109375,2.5390625
-15.9018755,6,Jumper-v0,s2,g2,0.1953125,4.8828125,1.6601562
-10.65829,6,Jumper-v0,s2,g3,0.1953125,3.125,2.1484375
-0.65081835,6,Jumper-v0,s3,g1,4.8828125,3.8085938,3.3203125
-10.319692,6,Jumper-v0,s3,g2,0.1953125,4.8828125,3.90625
-10.249008,6,Jumper-v0,s3,g3,0.1953125,2.8320312,3.515625
-15.007851,7,Jumper-v0,ga,all,,,
-8.519613,7,Jumper-v0,all,g1,4.8828125,3.6132812,3.0273438
-8.176606,7,Jumper-v0,all,g2,0.390625,4.8828125,1.5625
-8.176606,7,Jumper-v0,all,g3,0.68359375,2.5390625,2.6367188
-13.791787,7,Jumper-v0,s1,g1,4.8828125,1.6601562,1.7578125
-13.128197,7,Jumper-v0,s1,g2,2.6367188,4.8828125,1.953125
-13.791787,7,Jumper-v0,s1,g3,2.9296875,1.5625,1.8554688
-2.016925,7,Jumper-v0,s2,g1,4.296875,3.90625,2.4414062
-14.157676,7,Jumper-v0,s2,g2,0.09765625,4.8828125,1.3671875
-11.395016,7,Jumper-v0,s2,g3,0.390625,4.5898438,2.0507812
-0.11726599,7,Jumper-v0,s3,g1,3.8085938,2.5390625,3.0273438
-9.361548,7,Jumper-v0,s3,g2,0.390625,4.8828125,2.9296875
-9.747225,7,Jumper-v0,s3,g3,0.1953125,1.8554688,3.0273438
-16.132072,8,Jumper-v0,ga,all,,,
-8.89726,8,Jumper-v0,all,g1,4.8828125,2.8320312,2.1484375
-9.402766,8,Jumper-v0,all,g2,0.29296875,4.8828125,1.5625
-9.297846,8,Jumper-v0,all,g3,0.390625,3.2226562,2.2460938
-11.880819,8,Jumper-v0,s1,g1,4.8828125,1.953125,0.9765625
-11.880819,8,Jumper-v0,s1,g2,3.0273438,4.8828125,1.7578125
-11.880819,8,Jumper-v0,s1,g3,2.4414062,2.2460938,1.953125
-0.79553753,8,Jumper-v0,s2,g1,4.4921875,3.90625,2.2460938
-12.233362,8,Jumper-v0,s2,g2,0.1953125,4.8828125,2.2460938
-12.233362,8,Jumper-v0,s2,g3,0.1953125,4.0039062,2.6367188
-0.4088532,8,Jumper-v0,s3,g1,3.7109375,2.734375,2.6367188
-11.005042,8,Jumper-v0,s3,g2,0.29296875,4.8828125,3.2226562
-10.926512,8,Jumper-v0,s3,g3,0.29296875,3.125,3.3203125
-22.093508,9,Jumper-v0,ga,all,,,
-10.002196,9,Jumper-v0,all,g1,4.8828125,3.125,2.8320312
-11.732128,9,Jumper-v0,all,g2,0.09765625,4.8828125,2.4414062
-11.46202,9,Jumper-v0,all,g3,0.09765625,3.0273438,2.4414062
-13.342168,9,Jumper-v0,s1,g1,4.8828125,1.8554688,1.2695312
-13.100146,9,Jumper-v0,s1,g2,3.4179688,4.8828125,1.3671875
-13.040513,9,Jumper-v0,s1,g3,3.3203125,1.8554688,1.5625
-2.7052824,9,Jumper-v0,s2,g1,4.1015625,4.1015625,2.1484375
-11.665215,9,Jumper-v0,s2,g2,0.09765625,4.8828125,2.6367188
-12.323905,9,Jumper-v0,s2,g3,0.1953125,3.515625,2.8320312
0.028208055,9,Jumper-v0,s3,g1,4.296875,3.515625,3.2226562
-10.295809,9,Jumper-v0,s3,g2,0.09765625,4.8828125,3.2226562
-11.566365,9,Jumper-v0,s3,g3,0.09765625,1.5625,2.9296875
-0.17154117,0,Balancer-v0,ga,all,,,
0.116978884,0,Balancer-v0,all,g1,4.8828125,3.4179688,1.4648438
0.6441798,0,Balancer-v0,all,g2,0.29296875,4.8828125,1.2695312
0.6441798,0,Balancer-v0,all,g3,0.390625,3.515625,1.3671875
-0.12183214,0,Balancer-v0,s1,g1,4.8828125,0.9765625,0.87890625
0.011817841,0,Balancer-v0,s1,g2,3.0273438,4.8828125,1.5625
-0.11630117,0,Balancer-v0,s1,g3,2.5390625,1.3671875,1.4648438
0.47417066,0,Balancer-v0,s2,g1,4.1015625,3.8085938,1.5625
0.4363547,0,Balancer-v0,s2,g2,0.1953125,4.8828125,1.171875
0.3553382,0,Balancer-v0,s2,g3,0.1953125,3.125,1.4648438
0.045112878,0,Balancer-v0,s3,g1,3.8085938,2.5390625,1.171875
0.11583401,0,Balancer-v0,s3,g2,0.1953125,4.8828125,1.6601562
0.11851786,0,Balancer-v0,s3,g3,0.1953125,2.2460938,1.3671875
0.20982598,1,Balancer-v0,ga,all,,,
0.11224092,1,Balancer-v0,all,g1,4.8828125,2.734375,2.1484375
-0.014980486,1,Balancer-v0,all,g2,0.29296875,4.8828125,1.3671875
-0.036054507,1,Balancer-v0,all,g3,0.48828125,1.953125,0.9765625
-0.088662304,1,Balancer-v0,s1,g1,4.8828125,1.7578125,0.87890625
-0.022802964,1,Balancer-v0,s1,g2,3.0273438,4.8828125,0.68359375
-0.09073599,1,Balancer-v0,s1,g3,2.4414062,1.6601562,1.171875
0.22556876,1,Balancer-v0,s2,g1,4.4921875,3.90625,1.5625
0.21627036,1,Balancer-v0,s2,g2,0.1953125,4.8828125,1.2695312
0.21627036,1,Balancer-v0,s2,g3,0.1953125,3.3203125,1.7578125
0.4367232,1,Balancer-v0,s3,g1,4.5898438,3.3203125,1.5625
-0.1320306,1,Balancer-v0,s3,g2,0.29296875,4.8828125,1.7578125
-0.14495945,1,Balancer-v0,s3,g3,0.09765625,1.7578125,1.5625
-0.16986515,2,Balancer-v0,ga,all,,,
0.12628931,2,Balancer-v0,all,g1,4.8828125,2.9296875,1.953125
0.14488749,2,Balancer-v0,all,g2,0.1953125,4.8828125,2.5390625
0.15745464,2,Balancer-v0,all,g3,0.29296875,2.4414062,2.6367188
0.335068,2,Balancer-v0,s1,g1,4.8828125,0.78125,0.29296875
0.32748547,2,Balancer-v0,s1,g2,2.8320312,4.8828125,0.48828125
0.3965088,2,Balancer-v0,s1,g3,2.6367188,1.6601562,0.87890625
0.5068394,2,Balancer-v0,s2,g1,4.1015625,3.90625,1.3671875
0.60361505,2,Balancer-v0,s2,g2,0.1953125,4.8828125,0.9765625
0.59402883,2,Balancer-v0,s2,g3,0.1953125,3.2226562,1.171875
0.47971454,2,Balancer-v0,s3,g1,4.8828125,3.3203125,1.7578125
0.11740572,2,Balancer-v0,s3,g2,0.390625,4.8828125,1.8554688
0.15179041,2,Balancer-v0,s3,g3,0.1953125,1.5625,1.2695312
-0.5596236,3,Balancer-v0,ga,all,,,
0.23831885,3,Balancer-v0,all,g1,4.8828125,3.8085938,2.4414062
0.31937096,3,Balancer-v0,all,g2,0.390625,4.8828125,1.7578125
0.16581105,3,Balancer-v0,all,g3,0.390625,2.8320312,1.7578125
0.31597397,3,Balancer-v0,s1,g1,4.8828125,1.2695312,0.48828125
0.28483218,3,Balancer-v0,s1,g2,2.8320312,4.8828125,1.171875
0.3745484,3,Balancer-v0,s1,g3,2.5390625,1.171875,0.29296875
0.37397704,3,Balancer-v0,s2,g1,4.0039062,3.6132812,1.5625
-0.5168036,3,Balancer-v0,s2,g2,0.09765625,4.8828125,0.5859375
-0.4879869,3,Balancer-v0,s2,g3,0.09765625,2.6367188,0.48828125
0.2527871,3,Balancer-v0,s3,g1,4.6875,2.8320312,2.2460938
-0.08278299,3,Balancer-v0,s3,g2,0.09765625,4.8828125,2.2460938
-0.36719418,3,Balancer-v0,s3,g3,0.09765625,0.9765625,1.4648438
-0.4969914,4,Balancer-v0,ga,all,,,
0.25165525,4,Balancer-v0,all,g1,4.8828125,2.6367188,1.8554688
0.07634592,4,Balancer-v0,all,g2,0.5859375,4.8828125,1.8554688
0.091434546,4,Balancer-v0,all,g3,0.5859375,2.9296875,1.3671875
0.09630056,4,Balancer-v0,s1,g1,4.8828125,1.953125,1.5625
-0.072442584,4,Balancer-v0,s1,g2,1.6601562,4.8828125,1.8554688
-0.23264116,4,Balancer-v0,s1,g3,1.2695312,1.953125,1.171875
0.382241,4,Balancer-v0,s2,g1,4.0039062,3.3203125,1.3671875
0.56880814,4,Balancer-v0,s2,g2,0.09765625,4.8828125,1.7578125
0.10022495,4,Balancer-v0,s2,g3,0.390625,3.4179688,1.7578125
0.36813352,4,Balancer-v0,s3,g1,4.1992188,1.953125,1.953125
0.15837447,4,Balancer-v0,s3,g2,0.48828125,4.8828125,1.4648438
-0.08402997,4,Balancer-v0,s3,g3,0.390625,1.8554688,1.2695312
-0.3745213,5,Balancer-v0,ga,all,,,
0.3273596,5,Balancer-v0,all,g1,4.8828125,3.8085938,1.8554688
0.30830908,5,Balancer-v0,all,g2,0.5859375,4.8828125,1.953125
0.30830908,5,Balancer-v0,all,g3,0.68359375,2.9296875,2.0507812
0.18485238,5,Balancer-v0,s1,g1,4.8828125,0.87890625,0.87890625
0.27714786,5,Balancer-v0,s1,g2,2.734375,4.8828125,1.5625
0.18485238,5,Balancer-v0,s1,g3,2.1484375,1.4648438,0.9765625
0.5189899,5,Balancer-v0,s2,g1,4.1015625,3.90625,1.3671875
0.2029609,5,Balancer-v0,s2,g2,0.1953125,4.8828125,0.9765625
0.2029609,5,Balancer-v0,s2,g3,0.29296875,3.90625,1.5625
0.2704701,5,Balancer-v0,s3,g1,4.0039062,2.9296875,2.5390625
0.028114349,5,Balancer-v0,s3,g2,0.1953125,4.8828125,1.953125
-0.08133394,5,Balancer-v0,s3,g3,0.1953125,2.6367188,1.6601562
-0.49185452,6,Balancer-v0,ga,all,,,
0.22834122,6,Balancer-v0,all,g1,4.8828125,3.4179688,1.4648438
0.091415845,6,Balancer-v0,all,g2,0.29296875,4.8828125,1.8554688
0.12214737,6,Balancer-v0,all,g3,0.29296875,2.2460938,2.2460938
-0.015548526,6,Balancer-v0,s1,g1,4.8828125,1.2695312,0.68359375
0.24155302,6,Balancer-v0,s1,g2,2.8320312,4.8828125,1.2695312
-0.013389093,6,Balancer-v0,s1,g3,3.125,1.3671875,0.87890625
0.38440174,6,Balancer-v0,s2,g1,4.1992188,3.7109375,1.4648438
-0.15977712,6,Balancer-v0,s2,g2,0.1953125,4.8828125,0.5859375
0.106747955,6,Balancer-v0,s2,g3,0.1953125,3.125,0.78125
0.4807654,6,Balancer-v0,s3,g1,4.8828125,3.8085938,1.4648438
0.062098224,6,Balancer-v0,s3,g2,0.1953125,4.8828125,2.0507812
0.040260375,6,Balancer-v0,s3,g3,0.1953125,2.8320312,2.0507812
-0.38487932,7,Balancer-v0,ga,all,,,
0.27087837,7,Balancer-v0,all,g1,4.8828125,3.6132812,1.6601562
0.04341359,7,Balancer-v0,all,g2,0.390625,4.8828125,0.9765625
0.40771797,7,Balancer-v0,all,g3,0.68359375,2.5390625,1.5625
0.20450194,7,Balancer-v0,s1,g1,4.8828125,1.6601562,0.87890625
0.15749735,7,Balancer-v0,s1,g2,2.6367188,4.8828125,1.0742188
0.20450194,7,Balancer-v0,s1,g3,2.9296875,1.5625,0.87890625
0.40395126,7,Balancer-v0,s2,g1,4.296875,3.90625,1.5625
0.17947656,7,Balancer-v0,s2,g2,0.09765625,4.8828125,0.78125
0.25856698,7,Balancer-v0,s2,g3,0.390625,4.5898438,0.9765625
0.5292904,7,Balancer-v0,s3,g1,3.8085938,2.5390625,1.3671875
-0.28377154,7,Balancer-v0,s3,g2,0.390625,4.8828125,1.2695312
-0.31202048,7,Balancer-v0,s3,g3,0.1953125,1.8554688,1.0742188
-0.04304848,8,Balancer-v0,ga,all,,,
0.18785949,8,Balancer-v0,all,g1,4.8828125,2.8320312,1.7578125
-0.112378135,8,Balancer-v0,all,g2,0.29296875,4.8828125,0.9765625
-0.05484059,8,Balancer-v0,all,g3,0.390625,3.2226562,0.9765625
0.33260357,8,Balancer-v0,s1,g1,4.8828125,1.953125,0.5859375
0.57374823,8,Balancer-v0,s1,g2,3.0273438,4.8828125,0.68359375
0.57374823,8,Balancer-v0,s1,g3,2.4414062,2.2460938,0.68359375
0.36445954,8,Balancer-v0,s2,g1,4.4921875,3.90625,1.7578125
0.70924985,8,Balancer-v0,s2,g2,0.1953125,4.8828125,1.8554688
0.70924985,8,Balancer-v0,s2,g3,0.1953125,4.0039062,2.0507812
0.31025997,8,Balancer-v0,s3,g1,3.7109375,2.734375,2.1484375
0.34524667,8,Balancer-v0,s3,g2,0.29296875,4.8828125,1.953125
0.34524667,8,Balancer-v0,s3,g3,0.29296875,3.125,1.953125
-0.8166128,9,Balancer-v0,ga,all,,,
0.5035145,9,Balancer-v0,all,g1,4.8828125,3.125,1.8554688
0.221062,9,Balancer-v0,all,g2,0.09765625,4.8828125,1.2695312
0.221062,9,Balancer-v0,all,g3,0.09765625,3.0273438,0.9765625
0.008762826,9,Balancer-v0,s1,g1,4.8828125,1.8554688,0.87890625
0.008762826,9,Balancer-v0,s1,g2,3.4179688,4.8828125,0.9765625
0.008762826,9,Balancer-v0,s1,g3,3.3203125,1.8554688,0.9765625
0.49285603,9,Balancer-v0,s2,g1,4.1015625,4.1015625,1.6601562
-0.1498291,9,Balancer-v0,s2,g2,0.09765625,4.8828125,1.3671875
-0.1650864,9,Balancer-v0,s2,g3,0.1953125,3.515625,1.2695312
0.46467867,9,Balancer-v0,s3,g1,4.296875,3.515625,1.8554688
0.04252354,9,Balancer-v0,s3,g2,0.09765625,4.8828125,1.3671875
-0.024092494,9,Balancer-v0,s3,g3,0.09765625,1.5625,1.3671875
-0.25251606,0,AreaMaximizer-v0,ga,all,,,
0.8189546,0,AreaMaximizer-v0,all,g1,4.8828125,3.4179688,1.8554688
0.5872499,0,AreaMaximizer-v0,all,g2,0.29296875,4.8828125,1.3671875
0.5110735,0,AreaMaximizer-v0,all,g3,0.390625,3.515625,1.3671875
0.7799767,0,AreaMaximizer-v0,s1,g1,4.8828125,0.9765625,1.171875
0.6419407,0,AreaMaximizer-v0,s1,g2,3.0273438,4.8828125,1.7578125
0.9100248,0,AreaMaximizer-v0,s1,g3,2.5390625,1.3671875,1.6601562
0.9878981,0,AreaMaximizer-v0,s2,g1,4.1015625,3.8085938,1.6601562
0.9626991,0,AreaMaximizer-v0,s2,g2,0.1953125,4.8828125,1.171875
0.9626991,0,AreaMaximizer-v0,s2,g3,0.1953125,3.125,1.2695312
0.7117693,0,AreaMaximizer-v0,s3,g1,3.8085938,2.5390625,1.5625
0.910441,0,AreaMaximizer-v0,s3,g2,0.1953125,4.8828125,1.7578125
0.910441,0,AreaMaximizer-v0,s3,g3,0.1953125,2.2460938,1.5625
0.16838567,1,AreaMaximizer-v0,ga,all,,,
0.9928321,1,AreaMaximizer-v0,all,g1,4.8828125,2.734375,2.4414062
0.37861887,1,AreaMaximizer-v0,all,g2,0.29296875,4.8828125,1.8554688
0.36003634,1,AreaMaximizer-v0,all,g3,0.48828125,1.953125,0.87890625
0.9381358,1,AreaMaximizer-v0,s1,g1,4.8828125,1.7578125,1.5625
1.1385841,1,AreaMaximizer-v0,s1,g2,3.0273438,4.8828125,1.6601562
0.9584149,1,AreaMaximizer-v0,s1,g3,2.4414062,1.6601562,1.2695312
1.0263671,1,AreaMaximizer-v0,s2,g1,4.4921875,3.90625,2.0507812
0.4565545,1,AreaMaximizer-v0,s2,g2,0.1953125,4.8828125,1.5625
0.9041842,1,AreaMaximizer-v0,s2,g3,0.1953125,3.3203125,2.34375
0.8452079,1,AreaMaximizer-v0,s3,g1,4.5898438,3.3203125,2.2460938
0.677181,1,AreaMaximizer-v0,s3,g2,0.29296875,4.8828125,2.5390625
0.9007265,1,AreaMaximizer-v0,s3,g3,0.09765625,1.7578125,2.1484375
0.04224572,2,AreaMaximizer-v0,ga,all,,,
1.0067465,2,AreaMaximizer-v0,all,g1,4.8828125,2.9296875,2.4414062
0.9632764,2,AreaMaximizer-v0,all,g2,0.1953125,4.8828125,2.6367188
0.7585437,2,AreaMaximizer-v0,all,g3,0.29296875,2.4414062,2.9296875
1.3562653,2,AreaMaximizer-v0,s1,g1,4.8828125,0.78125,0.48828125
1.52037,2,AreaMaximizer-v0,s1,g2,2.8320312,4.8828125,0.9765625
1.4297191,2,AreaMaximizer-v0,s1,g3,2.6367188,1.6601562,1.171875
0.7518027,2,AreaMaximizer-v0,s2,g1,4.1015625,3.90625,1.8554688
0.34013975,2,AreaMaximizer-v0,s2,g2,0.1953125,4.8828125,1.2695312
0.24834396,2,AreaMaximizer-v0,s2,g3,0.1953125,3.2226562,1.3671875
0.7635236,2,AreaMaximizer-v0,s3,g1,4.8828125,3.3203125,2.5390625
1.1244279,2,AreaMaximizer-v0,s3,g2,0.390625,4.8828125,2.1484375
0.85113657,2,AreaMaximizer-v0,s3,g3,0.1953125,1.5625,2.1484375
-0.22361393,3,AreaMaximizer-v0,ga,all,,,
0.2940727,3,AreaMaximizer-v0,all,g1,4.8828125,3.8085938,2.6367188
0.31658098,3,AreaMaximizer-v0,all,g2,0.390625,4.8828125,1.6601562
0.40007758,3,AreaMaximizer-v0,all,g3,0.390625,2.8320312,1.7578125
0.44850096,3,AreaMaximizer-v0,s1,g1,4.8828125,1.2695312,0.390625
0.3680282,3,AreaMaximizer-v0,s1,g2,2.8320312,4.8828125,1.2695312
0.44850096,3,AreaMaximizer-v0,s1,g3,2.5390625,1.171875,0.390625
0.9118285,3,AreaMaximizer-v0,s2,g1,4.0039062,3.6132812,1.953125
0.3866229,3,AreaMaximizer-v0,s2,g2,0.09765625,4.8828125,1.3671875
0.6449916,3,AreaMaximizer-v0,s2,g3,0.09765625,2.6367188,1.3671875
0.7806118,3,AreaMaximizer-v0,s3,g1,4.6875,2.8320312,3.2226562
0.3970289,3,AreaMaximizer-v0,s3,g2,0.09765625,4.8828125,2.5390625
0.42452028,3,AreaMaximizer-v0,s3,g3,0.09765625,0.9765625,1.7578125
0.5589648,4,AreaMaximizer-v0,ga,all,,,
0.9823497,4,AreaMaximizer-v0,all,g1,4.8828125,2.6367188,1.6601562
0.74806905,4,AreaMaximizer-v0,all,g2,0.5859375,4.8828125,1.3671875
0.7236477,4,AreaMaximizer-v0,all,g3,0.5859375,2.9296875,1.4648438
0.8508576,4,AreaMaximizer-v0,s1,g1,4.8828125,1.953125,1.7578125
0.8216217,4,AreaMaximizer-v0,s1,g2,1.6601562,4.8828125,1.7578125
0.41237444,4,AreaMaximizer-v0,s1,g3,1.2695312,1.953125,1.3671875
0.6965981,4,AreaMaximizer-v0,s2,g1,4.0039062,3.3203125,2.2460938
0.6795717,4,AreaMaximizer-v0,s2,g2,0.09765625,4.8828125,2.2460938
0.62155217,4,AreaMaximizer-v0,s2,g3,0.390625,3.4179688,2.34375
0.83306926,4,AreaMaximizer-v0,s3,g1,4.1992188,1.953125,1.953125
0.53280115,4,AreaMaximizer-v0,s3,g2,0.48828125,4.8828125,2.1484375
0.54250145,4,AreaMaximizer-v0,s3,g3,0.390625,1.8554688,1.8554688
0.1636389,5,AreaMaximizer-v0,ga,all,,,
0.6240607,5,AreaMaximizer-v0,all,g1,4.8828125,3.8085938,2.0507812
0.6240607,5,AreaMaximizer-v0,all,g2,0.5859375,4.8828125,2.2460938
0.6240607,5,AreaMaximizer-v0,all,g3,0.68359375,2.9296875,2.1484375
0.4094958,5,AreaMaximizer-v0,s1,g1,4.8828125,0.87890625,0.68359375
0.4463192,5,AreaMaximizer-v0,s1,g2,2.734375,4.8828125,1.6601562
0.42286536,5,AreaMaximizer-v0,s1,g3,2.1484375,1.4648438,0.87890625
1.2269019,5,AreaMaximizer-v0,s2,g1,4.1015625,3.90625,1.3671875
0.50709605,5,AreaMaximizer-v0,s2,g2,0.1953125,4.8828125,1.0742188
0.8521213,5,AreaMaximizer-v0,s2,g3,0.29296875,3.90625,1.3671875
1.067241,5,AreaMaximizer-v0,s3,g1,4.0039062,2.9296875,3.2226562
0.6974693,5,AreaMaximizer-v0,s3,g2,0.1953125,4.8828125,3.0273438
0.6974693,5,AreaMaximizer-v0,s3,g3,0.1953125,2.6367188,2.734375
0.2621477,6,AreaMaximizer-v0,ga,all,,,
0.87925357,6,AreaMaximizer-v0,all,g1,4.8828125,3.4179688,1.953125
0.54200274,6,AreaMaximizer-v0,all,g2,0.29296875,4.8828125,1.6601562
0.54200274,6,AreaMaximizer-v0,all,g3,0.29296875,2.2460938,1.5625
0.6909454,6,AreaMaximizer-v0,s1,g1,4.8828125,1.2695312,0.9765625
0.58757186,6,AreaMaximizer-v0,s1,g2,2.8320312,4.8828125,1.6601562
0.62219006,6,AreaMaximizer-v0,s1,g3,3.125,1.3671875,0.9765625
0.64858145,6,AreaMaximizer-v0,s2,g1,4.1992188,3.7109375,1.7578125
0.51600885,6,AreaMaximizer-v0,s2,g2,0.1953125,4.8828125,0.87890625
0.4714501,6,AreaMaximizer-v0,s2,g3,0.1953125,3.125,1.171875
0.43684036,6,AreaMaximizer-v0,s3,g1,4.8828125,3.8085938,2.6367188
0.41734457,6,AreaMaximizer-v0,s3,g2,0.1953125,4.8828125,2.6367188
0.43953913,6,AreaMaximizer-v0,s3,g3,0.1953125,2.8320312,3.0273438
0.25183526,7,AreaMaximizer-v0,ga,all,,,
0.66660005,7,AreaMaximizer-v0,all,g1,4.8828125,3.6132812,1.7578125
0.70689386,7,AreaMaximizer-v0,all,g2,0.390625,4.8828125,0.87890625
0.70689386,7,AreaMaximizer-v0,all,g3,0.68359375,2.5390625,1.4648438
0.720632,7,AreaMaximizer-v0,s1,g1,4.8828125,1.6601562,1.4648438
0.5346771,7,AreaMaximizer-v0,s1,g2,2.6367188,4.8828125,1.5625
0.7624732,7,AreaMaximizer-v0,s1,g3,2.9296875,1.5625,1.5625
0.564095,7,AreaMaximizer-v0,s2,g1,4.296875,3.90625,1.4648438
0.4240065,7,AreaMaximizer-v0,s2,g2,0.09765625,4.8828125,1.0742188
0.4240065,7,AreaMaximizer-v0,s2,g3,0.390625,4.5898438,1.4648438
1.276802,7,AreaMaximizer-v0,s3,g1,3.8085938,2.5390625,2.4414062
0.70539075,7,AreaMaximizer-v0,s3,g2,0.390625,4.8828125,1.7578125
0.82588977,7,AreaMaximizer-v0,s3,g3,0.1953125,1.8554688,1.7578125
-0.35339293,8,AreaMaximizer-v0,ga,all,,,
0.54681784,8,AreaMaximizer-v0,all,g1,4.8828125,2.8320312,1.5625
0.6167273,8,AreaMaximizer-v0,all,g2,0.29296875,4.8828125,1.4648438
0.39765528,8,AreaMaximizer-v0,all,g3,0.390625,3.2226562,1.8554688
0.4043122,8,AreaMaximizer-v0,s1,g1,4.8828125,1.953125,0.68359375
0.52786213,8,AreaMaximizer-v0,s1,g2,3.0273438,4.8828125,1.171875
0.25603265,8,AreaMaximizer-v0,s1,g3,2.4414062,2.2460938,1.2695312
1.1995112,8,AreaMaximizer-v0,s2,g1,4.4921875,3.90625,2.2460938
1.1995112,8,AreaMaximizer-v0,s2,g2,0.1953125,4.8828125,2.6367188
1.1995112,8,AreaMaximizer-v0,s2,g3,0.1953125,4.0039062,3.0273438
0.855004,8,AreaMaximizer-v0,s3,g1,3.7109375,2.734375,2.2460938
0.7219181,8,AreaMaximizer-v0,s3,g2,0.29296875,4.8828125,2.0507812
0.7117306,8,AreaMaximizer-v0,s3,g3,0.29296875,3.125,2.0507812
0.26727664,9,AreaMaximizer-v0,ga,all,,,
1.2119036,9,AreaMaximizer-v0,all,g1,4.8828125,3.125,2.0507812
0.28939492,9,AreaMaximizer-v0,all,g2,0.09765625,4.8828125,1.5625
0.37397668,9,AreaMaximizer-v0,all,g3,0.09765625,3.0273438,1.7578125
0.49169537,9,AreaMaximizer-v0,s1,g1,4.8828125,1.8554688,0.68359375
0.45099396,9,AreaMaximizer-v0,s1,g2,3.4179688,4.8828125,0.9765625
0.62986416,9,AreaMaximizer-v0,s1,g3,3.3203125,1.8554688,0.68359375
1.4993639,9,AreaMaximizer-v0,s2,g1,4.1015625,4.1015625,2.1484375
0.5058889,9,AreaMaximizer-v0,s2,g2,0.09765625,4.8828125,1.3671875
0.5058889,9,AreaMaximizer-v0,s2,g3,0.1953125,3.515625,1.3671875
0.7125074,9,AreaMaximizer-v0,s3,g1,4.296875,3.515625,2.0507812
0.37388393,9,AreaMaximizer-v0,s3,g2,0.09765625,4.8828125,2.0507812
0.1563999,9,AreaMaximizer-v0,s3,g3,0.09765625,1.5625,1.5625
0.25251606,0,AreaMinimizer-v0,ga,all,,,
0.37501347,0,AreaMinimizer-v0,all,g1,4.8828125,3.4179688,1.8554688
0.2776153,0,AreaMinimizer-v0,all,g2,0.29296875,4.8828125,1.3671875
0.20670176,0,AreaMinimizer-v0,all,g3,0.390625,3.515625,1.3671875
0.19054611,0,AreaMinimizer-v0,s1,g1,4.8828125,0.9765625,1.171875
0.5681223,0,AreaMinimizer-v0,s1,g2,3.0273438,4.8828125,1.7578125
0.23416379,0,AreaMinimizer-v0,s1,g3,2.5390625,1.3671875,1.6601562
0.5394219,0,AreaMinimizer-v0,s2,g1,4.1015625,3.8085938,1.6601562
1.2637,0,AreaMinimizer-v0,s2,g2,0.1953125,4.8828125,1.171875
0.9806263,0,AreaMinimizer-v0,s2,g3,0.1953125,3.125,1.2695312
0.27687988,0,AreaMinimizer-v0,s3,g1,3.8085938,2.5390625,1.5625
0.50670445,0,AreaMinimizer-v0,s3,g2,0.1953125,4.8828125,1.7578125
0.4510422,0,AreaMinimizer-v0,s3,g3,0.1953125,2.2460938,1.5625
-0.16838567,1,AreaMinimizer-v0,ga,all,,,
1.2130475,1,AreaMinimizer-v0,all,g1,4.8828125,2.734375,2.4414062
0.22590932,1,AreaMinimizer-v0,all,g2,0.29296875,4.8828125,1.8554688
0.60609305,1,AreaMinimizer-v0,all,g3,0.48828125,1.953125,0.87890625
