max_fitness,seed,task,sampling,repertoire,coverage1,coverage2,coverage3
-10.137209,4,Jumper-v0,s1,g3,2.4414062,1.8554688,2.734375
-1.0581602,4,Jumper-v0,s2,g1,4.8828125,4.3945312,1.6601562
-13.759787,4,Jumper-v0,s2,g2,0.48828125,4.8828125,1.171875
-14.6189165,4,Jumper-v0,s2,g3,0.390625,2.9296875,1.7578125
-0.077100016,4,Jumper-v0,s3,g1,3.125,2.9296875,0.9765625
-4.8340917,4,Jumper-v0,s3,g2,0.390625,4.8828125,0.68359375
-1.0675437,4,Jumper-v0,s3,g3,0.29296875,2.9296875,4.3945312
-15.101686,5,Jumper-v0,ga,all,,,
-11.595725,5,Jumper-v0,all,g1,4.8828125,3.125,3.3203125
-12.67498,5,Jumper-v0,all,g2,0.78125,4.8828125,1.953125
-12.765489,5,Jumper-v0,all,g3,0.9765625,2.5390625,2.2460938
-11.650863,5,Jumper-v0,s1,g1,4.8828125,2.0507812,1.8554688
-10.990353,5,Jumper-v0,s1,g2,3.4179688,4.8828125,2.2460938
-11.099988,5,Jumper-v0,s1,g3,2.6367188,1.7578125,1.953125
-5.249027,5,Jumper-v0,s2,g1,4.8828125,4.6875,2.734375
-11.101296,5,Jumper-v0,s2,g2,0.5859375,4.8828125,1.953125
-11.51856,5,Jumper-v0,s2,g3,0.5859375,3.2226562,2.34375
-0.22538713,5,Jumper-v0,s3,g1,2.8320312,2.4414062,1.7578125
-12.10157,5,Jumper-v0,s3,g2,0.48828125,4.8828125,2.1484375
-12.478955,5,Jumper-v0,s3,g3,0.390625,0.5859375,1.4648438
-15.282212,6,Jumper-v0,ga,all,,,
-16.060987,6,Jumper-v0,all,g1,4.8828125,2.8320312,1.4648438
-15.622984,6,Jumper-v0,all,g2,2.9296875,4.8828125,1.4648438
-15.622984,6,Jumper-v0,all,g3,2.6367188,3.0273438,1.8554688
-14.330057,6,Jumper-v0,s1,g1,4.8828125,1.8554688,1.2695312
-12.666189,6,Jumper-v0,s1,g2,3.7109375,4.8828125,1.6601562
-12.618448,6,Jumper-v0,s1,g3,4.0039062,2.2460938,1.953125
-1.1959937,6,Jumper-v0,s2,g1,4.8828125,4.6875,2.0507812
-12.902637,6,Jumper-v0,s2,g2,0.390625,4.8828125,1.2695312
-12.63967,6,Jumper-v0,s2,g3,0.390625,3.125,1.4648438
-0.23079278,6,Jumper-v0,s3,g1,2.734375,2.34375,1.0742188
-4.5667305,6,Jumper-v0,s3,g2,0.29296875,4.8828125,0.78125
-2.4958906,6,Jumper-v0,s3,g3,0.1953125,2.1484375,4.5898438
-11.735489,7,Jumper-v0,ga,all,,,
-12.460184,7,Jumper-v0,all,g1,4.8828125,2.734375,2.1484375
-12.527531,7,Jumper-v0,all,g2,2.6367188,4.8828125,2.2460938
-12.63782,7,Jumper-v0,all,g3,1.953125,2.0507812,1.5625
-11.428333,7,Jumper-v0,s1,g1,4.8828125,1.2695312,1.5625
-10.835764,7,Jumper-v0,s1,g2,4.1992188,4.8828125,2.4414062
-11.56682,7,Jumper-v0,s1,g3,3.4179688,1.4648438,2.5390625
-10.483511,7,Jumper-v0,s2,g1,4.8828125,4.296875,3.6132812
-14.882801,7,Jumper-v0,s2,g2,0.5859375,4.8828125,1.5625
-14.317571,7,Jumper-v0,s2,g3,0.5859375,3.125,2.1484375
-0.46442673,7,Jumper-v0,s3,g1,3.4179688,3.125,1.171875
-12.827691,7,Jumper-v0,s3,g2,0.390625,4.8828125,1.5625
-13.220907,7,Jumper-v0,s3,g3,0.390625,0.78125,1.0742188
-15.421924,8,Jumper-v0,ga,all,,,
-9.691466,8,Jumper-v0,all,g1,4.8828125,1.2695312,1.171875
-10.008324,8,Jumper-v0,all,g2,2.2460938,4.8828125,1.7578125
-10.421879,8,Jumper-v0,all,g3,1.7578125,1.0742188,1.4648438
-14.7722025,8,Jumper-v0,s1,g1,4.8828125,1.6601562,0.87890625
-14.051961,8,Jumper-v0,s1,g2,3.515625,4.8828125,1.0742188
-11.133153,8,Jumper-v0,s1,g3,3.515625,2.2460938,2.5390625
-2.8209805,8,Jumper-v0,s2,g1,4.8828125,4.5898438,2.34375
-14.926364,8,Jumper-v0,s2,g2,0.29296875,4.8828125,1.6601562
-14.926364,8,Jumper-v0,s2,g3,0.29296875,3.125,1.8554688
-0.08779281,8,Jumper-v0,s3,g1,2.8320312,2.5390625,0.87890625
-4.663864,8,Jumper-v0,s3,g2,0.1953125,4.8828125,0.78125
-2.0229828,8,Jumper-v0,s3,g3,0.29296875,2.8320312,4.8828125
-12.090184,9,Jumper-v0,ga,all,,,
-10.24543,9,Jumper-v0,all,g1,4.8828125,2.734375,2.8320312
-11.681685,9,Jumper-v0,all,g2,2.1484375,4.8828125,2.4414062
-11.189601,9,Jumper-v0,all,g3,2.6367188,2.6367188,2.734375
-12.0311165,9,Jumper-v0,s1,g1,4.8828125,0.9765625,1.6601562
-12.094821,9,Jumper-v0,s1,g2,4.3945312,4.8828125,2.734375
-12.31892,9,Jumper-v0,s1,g3,2.8320312,1.3671875,2.5390625
-7.268553,9,Jumper-v0,s2,g1,4.8828125,4.3945312,2.8320312
-15.469817,9,Jumper-v0,s2,g2,0.78125,4.8828125,2.6367188
-15.0670805,9,Jumper-v0,s2,g3,0.5859375,3.515625,2.4414062
0.016498476,9,Jumper-v0,s3,g1,3.515625,3.125,1.4648438
-3.4875085,9,Jumper-v0,s3,g2,0.48828125,4.8828125,0.9765625
-1.7258948,9,Jumper-v0,s3,g3,0.390625,2.34375,4.1015625
0.28074914,0,Balancer-v0,ga,all,,,
-0.10741638,0,Balancer-v0,all,g1,4.8828125,3.0273438,0.9765625
-0.036351554,0,Balancer-v0,all,g2,2.0507812,4.8828125,0.87890625
-0.10592906,0,Balancer-v0,all,g3,1.3671875,2.0507812,0.68359375
-0.0681476,0,Balancer-v0,s1,g1,4.8828125,1.3671875,0.68359375
0.59253794,0,Balancer-v0,s1,g2,3.515625,4.8828125,0.87890625
-0.0681476,0,Balancer-v0,s1,g3,3.2226562,1.3671875,0.9765625
0.35575706,0,Balancer-v0,s2,g1,4.8828125,4.4921875,1.4648438
0.19147466,0,Balancer-v0,s2,g2,0.48828125,4.8828125,0.78125
0.15754645,0,Balancer-v0,s2,g3,0.5859375,3.2226562,0.9765625
0.67084634,0,Balancer-v0,s3,g1,2.8320312,2.6367188,0.68359375
0.26753777,0,Balancer-v0,s3,g2,0.29296875,4.8828125,0.5859375
0.6077246,0,Balancer-v0,s3,g3,0.29296875,2.1484375,0.87890625
0.05375448,1,Balancer-v0,ga,all,,,
0.18832672,1,Balancer-v0,all,g1,4.8828125,2.734375,1.3671875
0.11475878,1,Balancer-v0,all,g2,2.8320312,4.8828125,1.5625
0.11475878,1,Balancer-v0,all,g3,2.4414062,2.2460938,1.5625
-0.09901872,1,Balancer-v0,s1,g1,4.8828125,1.3671875,0.87890625
0.16252661,1,Balancer-v0,s1,g2,4.0039062,4.8828125,1.171875
-0.09927151,1,Balancer-v0,s1,g3,3.3203125,0.9765625,0.78125
0.11105837,1,Balancer-v0,s2,g1,4.8828125,4.5898438,0.68359375
-0.1681588,1,Balancer-v0,s2,g2,0.9765625,4.8828125,0.5859375
-0.015018931,1,Balancer-v0,s2,g3,0.5859375,2.734375,0.68359375
0.60278565,1,Balancer-v0,s3,g1,3.2226562,2.734375,0.78125
0.39136523,1,Balancer-v0,s3,g2,0.29296875,4.8828125,0.78125
0.21673301,1,Balancer-v0,s3,g3,0.390625,2.734375,0.9765625
-0.38593748,2,Balancer-v0,ga,all,,,
0.1658897,2,Balancer-v0,all,g1,4.8828125,1.953125,1.0742188
0.06299662,2,Balancer-v0,all,g2,1.3671875,4.8828125,0.9765625
0.09352062,2,Balancer-v0,all,g3,1.3671875,1.171875,1.3671875
0.2816321,2,Balancer-v0,s1,g1,4.8828125,2.0507812,0.9765625
0.5288835,2,Balancer-v0,s1,g2,3.515625,4.8828125,1.171875
0.2816321,2,Balancer-v0,s1,g3,3.3203125,2.34375,0.9765625
0.42205065,2,Balancer-v0,s2,g1,4.8828125,3.90625,1.171875
0.3575001,2,Balancer-v0,s2,g2,0.48828125,4.8828125,1.171875
0.3628419,2,Balancer-v0,s2,g3,0.68359375,2.8320312,1.2695312
0.52458674,2,Balancer-v0,s3,g1,2.8320312,2.2460938,0.78125
0.46581295,2,Balancer-v0,s3,g2,0.29296875,4.8828125,0.9765625
0.4713892,2,Balancer-v0,s3,g3,0.1953125,2.4414062,1.171875
0.1095031,3,Balancer-v0,ga,all,,,
0.16916719,3,Balancer-v0,all,g1,4.8828125,2.6367188,1.8554688
0.20791823,3,Balancer-v0,all,g2,3.0273438,4.8828125,1.7578125
0.20791823,3,Balancer-v0,all,g3,2.5390625,2.5390625,1.953125
0.6720285,3,Balancer-v0,s1,g1,4.8828125,1.7578125,0.87890625
0.6720285,3,Balancer-v0,s1,g2,3.515625,4.8828125,1.0742188
0.6720285,3,Balancer-v0,s1,g3,2.34375,2.34375,0.78125
0.5460747,3,Balancer-v0,s2,g1,4.8828125,4.1015625,0.78125
0.5442582,3,Balancer-v0,s2,g2,0.78125,4.8828125,0.87890625
0.5442582,3,Balancer-v0,s2,g3,0.9765625,3.0273438,0.78125
0.53186363,3,Balancer-v0,s3,g1,3.8085938,3.4179688,1.0742188
0.45042774,3,Balancer-v0,s3,g2,0.48828125,4.8828125,1.5625
0.45042774,3,Balancer-v0,s3,g3,0.29296875,1.7578125,1.0742188
0.2882872,4,Balancer-v0,ga,all,,,
0.270747,4,Balancer-v0,all,g1,4.8828125,3.125,1.953125
0.053175725,4,Balancer-v0,all,g2,0.87890625,4.8828125,1.4648438
-0.00623773,4,Balancer-v0,all,g3,0.9765625,1.2695312,1.4648438
-0.053561896,4,Balancer-v0,s1,g1,4.8828125,2.1484375,1.7578125
0.004651381,4,Balancer-v0,s1,g2,3.515625,4.8828125,1.7578125
-0.053096894,4,Balancer-v0,s1,g3,2.4414062,1.8554688,1.6601562
0.2653303,4,Balancer-v0,s2,g1,4.8828125,4.3945312,1.0742188
0.22384548,4,Balancer-v0,s2,g2,0.48828125,4.8828125,0.9765625
0.30885726,4,Balancer-v0,s2,g3,0.390625,2.9296875,1.171875
0.5938482,4,Balancer-v0,s3,g1,3.125,2.9296875,0.68359375
0.52902216,4,Balancer-v0,s3,g2,0.390625,4.8828125,0.68359375
0.6274993,4,Balancer-v0,s3,g3,0.29296875,2.9296875,0.87890625
0.03204254,5,Balancer-v0,ga,all,,,
0.16229399,5,Balancer-v0,all,g1,4.8828125,3.125,2.1484375
-0.21491095,5,Balancer-v0,all,g2,0.78125,4.8828125,1.4648438
-0.25271505,5,Balancer-v0,all,g3,0.9765625,2.5390625,1.4648438
0.34694192,5,Balancer-v0,s1,g1,4.8828125,2.0507812,0.87890625
0.34694192,5,Balancer-v0,s1,g2,3.4179688,4.8828125,0.9765625
0.34694192,5,Balancer-v0,s1,g3,2.6367188,1.7578125,0.87890625
0.10791722,5,Balancer-v0,s2,g1,4.8828125,4.6875,1.5625
0.04946133,5,Balancer-v0,s2,g2,0.5859375,4.8828125,1.3671875
0.04946133,5,Balancer-v0,s2,g3,0.5859375,3.2226562,1.171875
0.2740236,5,Balancer-v0,s3,g1,2.8320312,2.4414062,1.0742188
-0.14345732,5,Balancer-v0,s3,g2,0.48828125,4.8828125,1.4648438
-0.23436993,5,Balancer-v0,s3,g3,0.390625,0.5859375,0.87890625
0.10882846,6,Balancer-v0,ga,all,,,
0.44669685,6,Balancer-v0,all,g1,4.8828125,2.8320312,0.78125
0.44669685,6,Balancer-v0,all,g2,2.9296875,4.8828125,0.9765625
0.5215377,6,Balancer-v0,all,g3,2.6367188,3.0273438,0.9765625
0.44074634,6,Balancer-v0,s1,g1,4.8828125,1.8554688,0.48828125
0.44074634,6,Balancer-v0,s1,g2,3.7109375,4.8828125,0.5859375
0.44074634,6,Balancer-v0,s1,g3,4.0039062,2.2460938,0.68359375
0.20424634,6,Balancer-v0,s2,g1,4.8828125,4.6875,1.2695312
0.19161879,6,Balancer-v0,s2,g2,0.390625,4.8828125,0.87890625
0.23814455,6,Balancer-v0,s2,g3,0.390625,3.125,1.0742188
0.55973953,6,Balancer-v0,s3,g1,2.734375,2.34375,0.87890625
0.30521557,6,Balancer-v0,s3,g2,0.29296875,4.8828125,0.5859375
0.50134677,6,Balancer-v0,s3,g3,0.1953125,2.1484375,0.78125
0.47121274,7,Balancer-v0,ga,all,,,
0.33774394,7,Balancer-v0,all,g1,4.8828125,2.734375,1.4648438
0.368816,7,Balancer-v0,all,g2,2.6367188,4.8828125,1.5625
0.368816,7,Balancer-v0,all,g3,1.953125,2.0507812,1.4648438
0.1810919,7,Balancer-v0,s1,g1,4.8828125,1.2695312,0.9765625
0.3063385,7,Balancer-v0,s1,g2,4.1992188,4.8828125,1.4648438
0.26338008,7,Balancer-v0,s1,g3,3.4179688,1.4648438,1.171875
0.27922937,7,Balancer-v0,s2,g1,4.8828125,4.296875,1.6601562
0.09704716,7,Balancer-v0,s2,g2,0.5859375,4.8828125,0.9765625
0.52278316,7,Balancer-v0,s2,g3,0.5859375,3.125,1.2695312
0.53552145,7,Balancer-v0,s3,g1,3.4179688,3.125,0.87890625
0.5200635,7,Balancer-v0,s3,g2,0.390625,4.8828125,1.2695312
0.17691046,7,Balancer-v0,s3,g3,0.390625,0.78125,0.68359375
0.32766572,8,Balancer-v0,ga,all,,,
-0.35843152,8,Balancer-v0,all,g1,4.8828125,1.2695312,0.390625
-0.0074712704,8,Balancer-v0,all,g2,2.2460938,4.8828125,0.68359375
-0.3983597,8,Balancer-v0,all,g3,1.7578125,1.0742188,0.5859375
0.14152671,8,Balancer-v0,s1,g1,4.8828125,1.6601562,0.5859375
0.14152671,8,Balancer-v0,s1,g2,3.515625,4.8828125,0.87890625
0.13884789,8,Balancer-v0,s1,g3,3.515625,2.2460938,1.171875
0.1808443,8,Balancer-v0,s2,g1,4.8828125,4.5898438,1.5625
0.24144273,8,Balancer-v0,s2,g2,0.29296875,4.8828125,1.6601562
0.23365898,8,Balancer-v0,s2,g3,0.29296875,3.125,1.2695312
0.4842504,8,Balancer-v0,s3,g1,2.8320312,2.5390625,0.68359375
0.24990375,8,Balancer-v0,s3,g2,0.1953125,4.8828125,0.48828125
0.43538845,8,Balancer-v0,s3,g3,0.29296875,2.8320312,0.9765625
0.26775694,9,Balancer-v0,ga,all,,,
0.28068036,9,Balancer-v0,all,g1,4.8828125,2.734375,1.953125
0.39676866,9,Balancer-v0,all,g2,2.1484375,4.8828125,1.4648438
0.39676866,9,Balancer-v0,all,g3,2.6367188,2.6367188,1.7578125
0.044308737,9,Balancer-v0,s1,g1,4.8828125,0.9765625,1.171875
0.32403985,9,Balancer-v0,s1,g2,4.3945312,4.8828125,2.0507812
0.45821112,9,Balancer-v0,s1,g3,2.8320312,1.3671875,1.6601562
0.32416233,9,Balancer-v0,s2,g1,4.8828125,4.3945312,1.7578125
0.32143942,9,Balancer-v0,s2,g2,0.78125,4.8828125,1.4648438
0.2864421,9,Balancer-v0,s2,g3,0.5859375,3.515625,1.7578125
0.6121694,9,Balancer-v0,s3,g1,3.515625,3.125,0.87890625
0.44327417,9,Balancer-v0,s3,g2,0.48828125,4.8828125,0.87890625
0.44327417,9,Balancer-v0,s3,g3,0.390625,2.34375,0.87890625
0.19844837,0,AreaMaximizer-v0,ga,all,,,
0.54992527,0,AreaMaximizer-v0,all,g1,4.8828125,3.0273438,1.2695312
0.4625745,0,AreaMaximizer-v0,all,g2,2.0507812,4.8828125,1.0742188
0.6351349,0,AreaMaximizer-v0,all,g3,1.3671875,2.0507812,1.0742188
0.5895485,0,AreaMaximizer-v0,s1,g1,4.8828125,1.3671875,1.2695312
0.5583731,0,AreaMaximizer-v0,s1,g2,3.515625,4.8828125,1.6601562
0.5583731,0,AreaMaximizer-v0,s1,g3,3.2226562,1.3671875,1.3671875
0.5157152,0,AreaMaximizer-v0,s2,g1,4.8828125,4.4921875,2.4414062
0.42290607,0,AreaMaximizer-v0,s2,g2,0.48828125,4.8828125,1.0742188
0.51140213,0,AreaMaximizer-v0,s2,g3,0.5859375,3.2226562,1.5625
0.56590265,0,AreaMaximizer-v0,s3,g1,2.8320312,2.6367188,1.171875
0.42083317,0,AreaMaximizer-v0,s3,g2,0.29296875,4.8828125,1.3671875
0.29877636,0,AreaMaximizer-v0,s3,g3,0.29296875,2.1484375,1.7578125
0.9027309,1,AreaMaximizer-v0,ga,all,,,
0.4712376,1,AreaMaximizer-v0,all,g1,4.8828125,2.734375,1.953125
0.6436505,1,AreaMaximizer-v0,all,g2,2.8320312,4.8828125,2.0507812
0.4712376,1,AreaMaximizer-v0,all,g3,2.4414062,2.2460938,1.953125
0.012570512,1,AreaMaximizer-v0,s1,g1,4.8828125,1.3671875,1.2695312
1.1495984,1,AreaMaximizer-v0,s1,g2,4.0039062,4.8828125,1.2695312
0.279246,1,AreaMaximizer-v0,s1,g3,3.3203125,0.9765625,1.2695312
0.46416792,1,AreaMaximizer-v0,s2,g1,4.8828125,4.5898438,1.3671875
0.2920463,1,AreaMaximizer-v0,s2,g2,0.9765625,4.8828125,0.78125
0.33796635,1,AreaMaximizer-v0,s2,g3,0.5859375,2.734375,0.78125
0.16780263,1,AreaMaximizer-v0,s3,g1,3.2226562,2.734375,1.171875
0.29869667,1,AreaMaximizer-v0,s3,g2,0.29296875,4.8828125,1.171875
0.20962302,1,AreaMaximizer-v0,s3,g3,0.390625,2.734375,1.5625
0.23647177,2,AreaMaximizer-v0,ga,all,,,
0.35916334,2,AreaMaximizer-v0,all,g1,4.8828125,1.953125,1.2695312
0.51484793,2,AreaMaximizer-v0,all,g2,1.3671875,4.8828125,0.9765625
0.60174286,2,AreaMaximizer-v0,all,g3,1.3671875,1.171875,1.3671875
0.6390697,2,AreaMaximizer-v0,s1,g1,4.8828125,2.0507812,1.2695312
0.6390697,2,AreaMaximizer-v0,s1,g2,3.515625,4.8828125,1.3671875
0.6390697,2,AreaMaximizer-v0,s1,g3,3.3203125,2.34375,1.4648438
1.0550005,2,AreaMaximizer-v0,s2,g1,4.8828125,3.90625,2.0507812
0.6680852,2,AreaMaximizer-v0,s2,g2,0.48828125,4.8828125,1.2695312
0.12879254,2,AreaMaximizer-v0,s2,g3,0.68359375,2.8320312,1.8554688
0.15073922,2,AreaMaximizer-v0,s3,g1,2.8320312,2.2460938,1.4648438
0.56942433,2,AreaMaximizer-v0,s3,g2,0.29296875,4.8828125,0.78125
0.16348433,2,AreaMaximizer-v0,s3,g3,0.1953125,2.4414062,2.34375
0.6459704,3,AreaMaximizer-v0,ga,all,,,
0.3887038,3,AreaMaximizer-v0,all,g1,4.8828125,2.6367188,1.4648438
0.3887038,3,AreaMaximizer-v0,all,g2,3.0273438,4.8828125,1.5625
0.3887038,3,AreaMaximizer-v0,all,g3,2.5390625,2.5390625,1.6601562
0.4858606,3,AreaMaximizer-v0,s1,g1,4.8828125,1.7578125,0.68359375
0.47678876,3,AreaMaximizer-v0,s1,g2,3.515625,4.8828125,1.171875
0.47678876,3,AreaMaximizer-v0,s1,g3,2.34375,2.34375,0.78125
0.78512627,3,AreaMaximizer-v0,s2,g1,4.8828125,4.1015625,1.2695312
0.73022217,3,AreaMaximizer-v0,s2,g2,0.78125,4.8828125,1.3671875
0.73022217,3,AreaMaximizer-v0,s2,g3,0.9765625,3.0273438,1.171875
0.5223512,3,AreaMaximizer-v0,s3,g1,3.8085938,3.4179688,1.3671875
0.1874483,3,AreaMaximizer-v0,s3,g2,0.48828125,4.8828125,0.5859375
0.18397431,3,AreaMaximizer-v0,s3,g3,0.29296875,1.7578125,0.48828125
0.30628294,4,AreaMaximizer-v0,ga,all,,,
0.8818715,4,AreaMaximizer-v0,all,g1,4.8828125,3.125,2.34375
0.9989851,4,AreaMaximizer-v0,all,g2,0.87890625,4.8828125,1.4648438
0.57588226,4,AreaMaximizer-v0,all,g3,0.9765625,1.2695312,1.953125
0.70750636,4,AreaMaximizer-v0,s1,g1,4.8828125,2.1484375,1.5625
1.2303,4,AreaMaximizer-v0,s1,g2,3.515625,4.8828125,1.6601562
0.41974854,4,AreaMaximizer-v0,s1,g3,2.4414062,1.8554688,1.953125
0.8531169,4,AreaMaximizer-v0,s2,g1,4.8828125,4.3945312,1.5625
0.6338647,4,AreaMaximizer-v0,s2,g2,0.48828125,4.8828125,1.2695312
0.6338647,4,AreaMaximizer-v0,s2,g3,0.390625,2.9296875,1.6601562
0.2690894,4,AreaMaximizer-v0,s3,g1,3.125,2.9296875,0.9765625
0.27114502,4,AreaMaximizer-v0,s3,g2,0.390625,4.8828125,0.5859375
0.16836402,4,AreaMaximizer-v0,s3,g3,0.29296875,2.9296875,2.9296875
0.3718747,5,AreaMaximizer-v0,ga,all,,,
0.40269625,5,AreaMaximizer-v0,all,g1,4.8828125,3.125,3.3203125
0.32839403,5,AreaMaximizer-v0,all,g2,0.78125,4.8828125,1.6601562
0.54013526,5,AreaMaximizer-v0,all,g3,0.9765625,2.5390625,1.3671875
0.3365672,5,AreaMaximizer-v0,s1,g1,4.8828125,2.0507812,1.5625
0.5021978,5,AreaMaximizer-v0,s1,g2,3.4179688,4.8828125,1.3671875
0.14946572,5,AreaMaximizer-v0,s1,g3,2.6367188,1.7578125,1.5625
0.5060606,5,AreaMaximizer-v0,s2,g1,4.8828125,4.6875,1.6601562
0.91708314,5,AreaMaximizer-v0,s2,g2,0.5859375,4.8828125,1.2695312
0.91708314,5,AreaMaximizer-v0,s2,g3,0.5859375,3.2226562,1.171875
0.49567935,5,AreaMaximizer-v0,s3,g1,2.8320312,2.4414062,1.6601562
0.7199308,5,AreaMaximizer-v0,s3,g2,0.48828125,4.8828125,1.6601562
0.657214,5,AreaMaximizer-v0,s3,g3,0.390625,0.5859375,0.5859375
1.1311054,6,AreaMaximizer-v0,ga,all,,,
1.053688,6,AreaMaximizer-v0,all,g1,4.8828125,2.8320312,0.78125
1.235288,6,AreaMaximizer-v0,all,g2,2.9296875,4.8828125,0.78125
1.053688,6,AreaMaximizer-v0,all,g3,2.6367188,3.0273438,0.87890625
0.7681664,6,AreaMaximizer-v0,s1,g1,4.8828125,1.8554688,0.48828125
1.5319757,6,AreaMaximizer-v0,s1,g2,3.7109375,4.8828125,0.78125
0.7028808,6,AreaMaximizer-v0,s1,g3,4.0039062,2.2460938,0.68359375
0.31176227,6,AreaMaximizer-v0,s2,g1,4.8828125,4.6875,1.2695312
0.33307037,6,AreaMaximizer-v0,s2,g2,0.390625,4.8828125,0.68359375
1.0935639,6,AreaMaximizer-v0,s2,g3,0.390625,3.125,0.78125
0.19589199,6,AreaMaximizer-v0,s3,g1,2.734375,2.34375,1.0742188
0.2369442,6,AreaMaximizer-v0,s3,g2,0.29296875,4.8828125,1.2695312
0.22179238,6,AreaMaximizer-v0,s3,g3,0.1953125,2.1484375,2.4414062
0.7623306,7,AreaMaximizer-v0,ga,all,,,
0.5468895,7,AreaMaximizer-v0,all,g1,4.8828125,2.734375,1.8554688
0.58101445,7,AreaMaximizer-v0,all,g2,2.6367188,4.8828125,1.6601562
0.57399416,7,AreaMaximizer-v0,all,g3,1.953125,2.0507812,1.5625
0.37747997,7,AreaMaximizer-v0,s1,g1,4.8828125,1.2695312,0.9765625
0.4681921,7,AreaMaximizer-v0,s1,g2,4.1992188,4.8828125,1.4648438
0.37747997,7,AreaMaximizer-v0,s1,g3,3.4179688,1.4648438,1.4648438
0.39784908,7,AreaMaximizer-v0,s2,g1,4.8828125,4.296875,2.1484375
0.53254765,7,AreaMaximizer-v0,s2,g2,0.5859375,4.8828125,1.2695312
0.37683228,7,AreaMaximizer-v0,s2,g3,0.5859375,3.125,1.4648438
0.626994,7,AreaMaximizer-v0,s3,g1,3.4179688,3.125,0.87890625
0.7621587,7,AreaMaximizer-v0,s3,g2,0.390625,4.8828125,1.0742188
0.67837495,7,AreaMaximizer-v0,s3,g3,0.390625,0.78125,0.390625
0.48197788,8,AreaMaximizer-v0,ga,all,,,
0.13299295,8,AreaMaximizer-v0,all,g1,4.8828125,1.2695312,0.87890625
0.98584557,8,AreaMaximizer-v0,all,g2,2.2460938,4.8828125,1.6601562
0.16422774,8,AreaMaximizer-v0,all,g3,1.7578125,1.0742188,0.87890625
0.065226465,8,AreaMaximizer-v0,s1,g1,4.8828125,1.6601562,0.390625
0.31367937,8,AreaMaximizer-v0,s1,g2,3.515625,4.8828125,0.5859375
0.54031,8,AreaMaximizer-v0,s1,g3,3.515625,2.2460938,1.6601562
0.79365414,8,AreaMaximizer-v0,s2,g1,4.8828125,4.5898438,1.7578125
0.87635773,8,AreaMaximizer-v0,s2,g2,0.29296875,4.8828125,1.4648438
0.87635773,8,AreaMaximizer-v0,s2,g3,0.29296875,3.125,1.3671875
0.5316061,8,AreaMaximizer-v0,s3,g1,2.8320312,2.5390625,0.9765625
0.19452639,8,AreaMaximizer-v0,s3,g2,0.1953125,4.8828125,0.78125
0.55245787,8,AreaMaximizer-v0,s3,g3,0.29296875,2.8320312,2.2460938
0.53697973,9,AreaMaximizer-v0,ga,all,,,
0.7225458,9,AreaMaximizer-v0,all,g1,4.8828125,2.734375,2.4414062
0.7356233,9,AreaMaximizer-v0,all,g2,2.1484375,4.8828125,2.0507812
0.7393299,9,AreaMaximizer-v0,all,g3,2.6367188,2.6367188,2.1484375
0.23684654,9,AreaMaximizer-v0,s1,g1,4.8828125,0.9765625,1.3671875
0.50825024,9,AreaMaximizer-v0,s1,g2,4.3945312,4.8828125,2.34375
0.11127787,9,AreaMaximizer-v0,s1,g3,2.8320312,1.3671875,1.5625
0.59066325,9,AreaMaximizer-v0,s2,g1,4.8828125,4.3945312,2.1484375
0.7751232,9,AreaMaximizer-v0,s2,g2,0.78125,4.8828125,2.34375
0.7751232,9,AreaMaximizer-v0,s2,g3,0.5859375,3.515625,2.2460938
0.15396254,9,AreaMaximizer-v0,s3,g1,3.515625,3.125,1.4648438
0.23267317,9,AreaMaximizer-v0,s3,g2,0.48828125,4.8828125,0.9765625
0.26814225,9,AreaMaximizer-v0,s3,g3,0.390625,2.34375,2.34375
0.38402525,0,AreaMinimizer-v0,ga,all,,,
0.3730315,0,AreaMinimizer-v0,all,g1,4.8828125,3.0273438,1.2695312
0.3730315,0,AreaMinimizer-v0,all,g2,2.0507812,4.8828125,1.0742188
0.3730315,0,AreaMinimizer-v0,all,g3,1.3671875,2.0507812,1.0742188
0.5931659,0,AreaMinimizer-v0,s1,g1,4.8828125,1.3671875,1.2695312
0.5644444,0,AreaMinimizer-v0,s1,g2,3.515625,4.8828125,1.6601562
0.5644444,0,AreaMinimizer-v0,s1,g3,3.2226562,1.3671875,1.3671875
1.0615084,0,AreaMinimizer-v0,s2,g1,4.8828125,4.4921875,2.4414062
0.70071185,0,AreaMinimizer-v0,s2,g2,0.48828125,4.8828125,1.0742188
0.6940598,0,AreaMinimizer-v0,s2,g3,0.5859375,3.2226562,1.5625
0.52243567,0,AreaMinimizer-v0,s3,g1,2.8320312,2.6367188,1.171875
1.1515739,0,AreaMinimizer-v0,s3,g2,0.29296875,4.8828125,1.3671875
0.28912255,0,AreaMinimizer-v0,s3,g3,0.29296875,2.1484375,1.7578125
0.14974533,1,AreaMinimizer-v0,ga,all,,,
1.0944599,1,AreaMinimizer-v0,all,g1,4.8828125,2.734375,1.953125
1.0122947,1,AreaMinimizer-v0,all,g2,2.8320312,4.8828125,2.0507812
1.0118388,1,AreaMinimizer-v0,all,g3,2.4414062,2.2460938,1.953125
0.82652664,1,AreaMinimizer-v0,s1,g1,4.8828125,1.3671875,1.2695312
0.8833111,1,AreaMinimizer-v0,s1,g2,4.0039062,4.8828125,1.2695312
0.7607439,1,AreaMinimizer-v0,s1,g3,3.3203125,0.9765625,1.2695312
